1240,Starship,2011,Off-Off-Broadway,Darren Criss,Criss,"Matt Lang, Nick Lang, Brian Holden and Joe Walker",Performed by StarKid Productions.,https://en.wikipedia.org/wiki/Starship_(musical)
1241,"Starting Here, Starting Now",1976,Off-Broadway revue,David Shire,"Richard Maltby, Jr.",N/A,,https://en.wikipedia.org/wiki/Starting_Here _Starting_Now
1242,"State Fair

+ film (1945)

",1996,Broadway,Richard Rodgers,Oscar Hammerstein II,Tom Briggs and Louis Mattioli,"Based on the film of the same name. Notable songs: ""It Might as Well Be Spring"", ""It's A Grand Night for Singing"" and ""Isn't It Kind of Fun?"".",https://en.wikipedia.org/wiki/State_Fair_(musical)
1243,Steel Pier,1997,Broadway,John Kander,Fred Ebb,David Thompson,,https://en.wikipedia.org/wiki/Steel_Pier_(musical)
1244,Stephen Ward the Musical,2013,West End,Andrew Lloyd Webber,Don Black and Christopher Hampton,Black and Hampton,,https://en.wikipedia.org/wiki/Stephen_Ward_the_Musical
1245,Step Up: All In,2014,Las Vegas,Dolby Digital,Don Black and Christopher Hampton,Black and Hampton,,https://en.wikipedia.org/wiki/Step_Up:_All_In
1246,Stingray Sam,2009,Musical film,Cory McAbee,McAbee,McAbee,,https://en.wikipedia.org/wiki/Stingray_Sam
1247,Stop the World I Want to Get Off,1961,West End,Leslie Bricusse and Anthony Newley,Bricusse and Newley,Bricusse and Newley,,https://en.wikipedia.org/wiki/Stop_the_World_%E2%80%93_I_Want_to_Get_Off
1248,The Story of My Life,2009,Broadway,Neil Bartram,Neil Bartram,Brian Hill,,https://en.wikipedia.org/wiki/The_Story_of_My_Life_(musical)
1249,Street Scene,1947,Broadway,Kurt Weill,Elmer Rice,Elmer Rice,,https://en.wikipedia.org/wiki/Street_Scene_(opera)
1250,Strike Up the Band,1930,Broadway,George Gershwin,Ira Gershwin,Morrie Ryskind,"Notable song: ""Strike Up the Band"".",https://en.wikipedia.org/wiki/Strike_Up_the_Band_(musical)
1251,The Stripper,1982,Australian musical,Richard Hartley,Richard O'Brien,Carter Brown,,
1252,The Student Prince,1924,Broadway,Sigmund Romberg,Dorothy Donnelly,Donnelly,"Longest-running musical of the 1920s, until Show Boat.",https://en.wikipedia.org/wiki/The_Student_Prince
1253,Subways Are For Sleeping,1961,Broadway,Jule Styne,Betty Comden and Adolph Green,Comden and Green,,https://en.wikipedia.org/wiki/Subways_Are_For_Sleeping
1254,Sugar,1972,Broadway,Jule Styne,Bob Merrill,Peter Stone,,https://en.wikipedia.org/wiki/Sugar_(musical)
1255,Sugar Babies,1979,Broadway revue,Jimmy McHugh,Dorothy Fields and Al Dubin,N/A,,https://en.wikipedia.org/wiki/Sugar_Babies_(musical)
1256,Sunday in the Park with George,1984,Broadway,Stephen Sondheim,Sondheim,James Lapine,"Notable songs: ""Sunday in the Park with George"", ""Everybody Loves Louis"" and ""Finishing the Hat"".",https://en.wikipedia.org/wiki/Sunday_in_the_Park_with_George
1257,Sunny Afternoon,2014,Ray Davies,Davies,Joe Penhall,N/A,Winner of 2015 Laurence Olivier Award for Best New Musical,https://en.wikipedia.org/wiki/Sunny_Afternoon_(musical)
1258,"Sunshine on Leith

+ film (2013)

",2007,Dundee Rep,Craig Reid and Charlie Reid,Reid & Reid,Stephen Greenhorn,"Compiled by songs from The Proclaimers. Notable Songs: ""Letter from America"", ""I'm On My Way"" and ""I'm Gonna Be (500 Miles)""",https://en.wikipedia.org/wiki/Sunshine_on_Leith_(musical)
1259,Sunset Boulevard,1993,West End,Andrew Lloyd Webber,Don Black and Christopher Hampton,Black and Hampton,"Notable songs: ""Sunset Boulevard"", ""With One Look"" and ""As If We Never Said Goodbye"".",https://en.wikipedia.org/wiki/Sunset_Boulevard_(musical)
1260,"Sweeney Todd: The Demon Barber of Fleet Street

+ film (2007)

",1979,Broadway,Stephen Sondheim,Sondheim,Hugh Wheeler,"Notable songs: ""The Worst Pies in London"", ""Green Finch and Linnet Bird"", ""Johanna"" and ""No Place Like London"".",https://en.wikipedia.org/wiki/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street
1261,"Sweet Charity

+ film (1969)

",1966,Broadway,Cy Coleman,Dorothy Fields,Neil Simon,"Notable songs: ""Big Spender"", ""If My Friends Could See Me Now"" and ""The Rhythm of Life"".",https://en.wikipedia.org/wiki/Sweet_Charity
1262,Sweet Smell of Success,2002,Broadway,Marvin Hamlisch,Craig Carnelia,John Guare,,https://en.wikipedia.org/wiki/Sweet_Smell_of_Success_(musical)
1263,Swing!,1999,Broadway revue,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/Swing!
1264,Swinging on a Star,1995,Broadway revue,Johnny Burke,Burke,Michael Leeds,,https://en.wikipedia.org/wiki/Swinging_on_a_Star_(musical)
1265,The Swing Mikado,1938,Broadway,Gentry Warden and Arthur Sullivan,W. S. Gilbert,Harry Minturn,"Based on Gilbert and Sullivan's comic opera, The Mikado.",https://en.wikipedia.org/wiki/The_Swing_Mikado
1266,Swing Time,1936,Musical film,George Gershwin,Ira Gershwin,Howard Lindsay and Allan Scott,,https://en.wikipedia.org/wiki/Swing_Time_(film)
1267,The Sword in the Stone,1963,Musical film,Richard M. Sherman and Robert B. Sherman,Sherman and Sherman,Bill Peet,,https://en.wikipedia.org/wiki/The_Sword_in_the_Stone_(film)
1268,Taboo,2003,West End,"Boy George, Kevan Frost, John Themis and Richie Stevens",George,Mark Davies Markham and Charles Busch,,https://en.wikipedia.org/wiki/Taboo_(musical)
1269,Take Flight!,2007,West End,David Shire,"Richard Maltby, Jr.",John Weidman,,https://en.wikipedia.org/wiki/Take_Flight_(musical)
1270,Take It Easy: Raymond Fox's New 40's Musical,1996,Off-Broadway,Raymond Fox,Fox,Fox,,
1271,Take Me Along,1959,Broadway,Bob Merrill,Merrill,Joseph Stein and Robert Russell,,https://en.wikipedia.org/wiki/Take_Me_Along
1272,Taking My Turn,1983,Off-Broadway,Gary William Friedman,Will Holt,Elise Brosnan,,
1273,Tangled,2010,Musical film,Alan Menken,Glenn Slater,Dan Fogelman,"Starred Mandy Moore, Zachary Levi and Donna Murphy.",https://en.wikipedia.org/wiki/Tangled
1274,Tango Argentino,1985,Broadway revue,Various artists,Various artists,N/A,,
1275,Tältprojektet,1977,Swedish musical,Ulf Dageby,Dageby,Dageby,,https://en.wikipedia.org/wiki/T%C3%A4ltprojektet
1276,The Tap Dance Kid,1983,Broadway,Henry Krieger,Robert Lorick,Charles Blackwell,,https://en.wikipedia.org/wiki/The_Tap_Dance_Kid
1277,Tarzan,2006,Broadway,Phil Collins,Collins,David Henry Hwang,,https://en.wikipedia.org/wiki/Tarzan_(musical)
1278,Teacher's Pet,2004,Musical film,Stephen James Taylor,Taylor,Bill Steinkellner and Cheri Steinkellner,,https://en.wikipedia.org/wiki/Teacher%27s_Pet_(2004_film)
1279,The Ten Commandments: The Musical,2004,Off-Off-Broadway,Patrick Leonard,Maribeth Derry,Élie Chouraqui,,https://en.wikipedia.org/wiki/The_Ten_Commandments:_The_Musical
1280,The Thing About Men,2003,Off-Broadway,Jimmy Roberts,Joe DiPietro,DiPietro,,https://en.wikipedia.org/wiki/The_Thing_About_Men
1281,Tenacious D in The Pick of Destiny,2006,Musical film,Tenacious D,Tenacious D,"Jack Black, Kyle Gass and Liam Lynch",,https://en.wikipedia.org/wiki/Tenacious_D_in_The_Pick_of_Destiny
1282,Tenderloin,1960,Broadway,Jerry Bock,Sheldon Harnick,George Abbott and Jerome Weidman,,https://en.wikipedia.org/wiki/Tenderloin_(musical)
1283,Texas Li'l Darlin',1949,Broadway,Robert Emmett Dolan,Johnny Mercer,John Whedon and Sam Moore,,
1284,That Midnight Kiss,1949,Musical film,Charles Previn,Conrad Salinger,Bruce Manning and Tamara Hovey,,https://en.wikipedia.org/wiki/That_Midnight_Kiss
1285,The Travelling,2009,Off-Broadway,Simon R Holt,Chris Kabay,Kabay,,
1286,They're Playing Our Song,1979,Broadway,Marvin Hamlisch,Carole Bayer Sager,Neil Simon,,https://en.wikipedia.org/wiki/They%27re_Playing_Our_Song
1287,"Thoroughly Modern Millie

+ film (1967)

",2002,Broadway,Jeanine Tesori,Dick Scanlan,Richard Morris and Scanlan,"Based on the film of the same name. Notable songs: ""Thoroughly Modern Millie"" and ""Forget About the Boy"".",https://en.wikipedia.org/wiki/Thoroughly_Modern_Millie_(musical)
1288,Thou Shalt Not,2001,Broadway,"Harry Connick, Jr.","Connick, Jr.",David Thompson,,https://en.wikipedia.org/wiki/Thou_Shalt_Not_(musical)
1289,The Three Caballeros,1945,Musical film,"Edward H. Plumb, Paul J. Smith and Charles Wolcott","Plumb, Smith and Wolcott",Various writers,"Notable songs: ""The Three Caballeros"" and ""You Belong to My Heart"".",https://en.wikipedia.org/wiki/The_Three_Caballeros
1290,Three Postcards,1987,Off-Broadway,Craig Carnelia,Carnelia,Craig Lucas,,
1291,Three Wishes for Jamie,1952,Broadway,Ralph Blane,Blane,Charles O'Neal and Abe Burrows,,https://en.wikipedia.org/wiki/Three_Wishes_for_Jamie
1292,The Threepenny Opera,1928,German musical,Kurt Weill,Bertolt Brecht,Brecht,"Notable songs: ""Mack the Knife"" and ""Pirate Jenny"".",https://en.wikipedia.org/wiki/The_Threepenny_Opera
1293,"Tick, Tick... Boom!",2001,Off-Broadway,Jonathan Larson,Larson,Larson and David Auburn,,https://en.wikipedia.org/wiki/Tick _Tick..._Boom!
1294,"Tickets, Please!",1950,Broadway revue,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/Tickets _Please!
1295,Tickle Me,1920,Broadway,Herbert Stothart,"Oscar Hammerstein II, Otto Harbach and Frank Mandel","Hammerstein, Harbach and Mandel",,https://en.wikipedia.org/wiki/Tickle_Me_(play)
1296,The Tigger Movie,2000,Musical film,Richard M. Sherman and Robert B. Sherman,Sherman and Sherman,Jun Falkenstein,,https://en.wikipedia.org/wiki/The_Tigger_Movie
1297,Timbuktu!,1978,Broadway,George Forrest and Robert Wright,Forrest and Wright,Luther Davis,,https://en.wikipedia.org/wiki/Timbuktu!
1298,Tina: The Musical,2018,West End,Various artists,Various Artists,"Katori Hall, Frank Ketelaar, Kees Prins",Tina Turner Biographical Musical,
1299,Tintypes,1980,Broadway revue,Various artists,Various artists,Mel Marvin and Gary Pearle,,https://en.wikipedia.org/wiki/Tintypes
1300,Titanic,1997,Broadway,Maury Yeston,Yeston,Peter Stone,,https://en.wikipedia.org/wiki/Titanic_(musical)
1301,title of show,2008,Broadway,Jeff Bowen,Bowen,Hunter Bell,,https://en.wikipedia.org/wiki/Title_of_show
1302,The Adventures of Tom Sawyer,1973,Musical film,Robert B. Sherman and Richard M. Sherman,Sherman and Sherman,Sherman and Sherman,,https://en.wikipedia.org/wiki/Tom_Sawyer_(1973_film)
1303,Tomorrow Morning,2008,West End,Laurence Mark Wythe,Wythe,Wythe,,https://en.wikipedia.org/wiki/Tomorrow_Morning_(musical)
1304,Tonight's the Night,2003,West End Jukebox musical,Rod Stewart,Stewart,Ben Elton,,https://en.wikipedia.org/wiki/Tonight%27s_the_Night_(2003_musical)
1305,Too Close to the Sun,2009,West End,John Robinson,Robinson and Roberto Trippini,Trippini,,https://en.wikipedia.org/wiki/Too_Close_to_the_Sun
1306,Too Many Girls,1939,Broadway,Richard Rodgers,Lorenz Hart,George Marion Jr.,,https://en.wikipedia.org/wiki/Too_Many_Girls_(musical)
1307,Top Banana,1951,Broadway,Johnny Mercer,Mercer,Hy Kraft,,https://en.wikipedia.org/wiki/Top_Banana_(musical)
1308,"Top Hat

+ film (1935)

",2011,West End,Irving Berlin,Berlin,Matthew White and Howard Jacques,"Based on the film of the same name. Notable song: ""Cheek to Cheek"".",https://en.wikipedia.org/wiki/Top_Hat_(musical)
1309,Tovarich,1963,Broadway,Lee Pockriss,Anne Croswell,David Shaw,,https://en.wikipedia.org/wiki/Tovarich_(musical)
1310,The Toxic Avenger,2008,Off-Broadway,David Bryan,Joe DiPietro and Bryan,DiPietro,,https://en.wikipedia.org/wiki/The_Toxic_Avenger_(musical)
1311,The Trail To Oregon!,2014,Off-Broadway,Jeff Blim,Blim,"Jeff Blim, Matt Lang, and Nick Lang","Parody of the Internet game, ""The Oregon Trail"".",
1312,A Tree Grows in Brooklyn,1951,Broadway,Arthur Schwartz,Dorothy Fields,George Abbott and Betty Smith,,https://en.wikipedia.org/wiki/A_Tree_Grows_in_Brooklyn_(musical)
1313,Triassic Parq,2010,Off-Broadway,Marshall Pailet,"Marshall Pailet, Bryce Norbitz, and Steve Wargo","Marshall Pailet, Bryce Norbitz, and Steve Wargo",The film Jurassic Park from the perspective of the dinosaurs.,https://en.wikipedia.org/wiki/Triassic_Parq
1314,Triumph of Love,1997,Broadway,Jeffrey Stock,Susan Birkenhead,James Magruder,,https://en.wikipedia.org/wiki/Triumph_of_Love_(musical)
1315,Tuck Everlasting,2016,Broadway,Chris Miller,Nathan Tysen,Claudia Shear and Tim Federle,Based upon the book of the same name by Natalie Babbitt,https://en.wikipedia.org/wiki/Tuck_Everlasting
1316,Turkish Delight the Opera,2006,Off-West End,Giles Howe and Katy Lipson,Howe and Lipson,Howe and Lipson,,
1317,Twang!!,1965,West End,Lionel Bart,Lionel Bart,,,https://en.wikipedia.org/wiki/Twang!!
1318,Twisted,2013,Off-Off-Broadway,A.J. Holmes,Kaley McMahon,"Matt Lang, Nick Lang, and Eric Kahn Gale",,https://en.wikipedia.org/wiki/Twisted_(musical)
1319,Two by Two,1970,Broadway,Richard Rodgers,Martin Charnin,Peter Stone,,https://en.wikipedia.org/wiki/Two_by_Two_(musical)
1320,Two Gentlemen of Verona,1971,Broadway,Galt McDermot,John Guare and Mel Shapiro,Guare and Shapiro,,https://en.wikipedia.org/wiki/Two_Gentlemen_of_Verona_(musical)
1321,Two on the Aisle,1951,Broadway revue,Jule Styne,Betty Comden and Adolph Green,Comden and Green,,https://en.wikipedia.org/wiki/Two_on_the_Aisle
1322,Two's Company,1952,Broadway revue,Vernon Duke,Ogden Nash and Sammy Cahn,Charles Sherman and Peter DeVries,,https://en.wikipedia.org/wiki/Two%27s_Company_(musical)
1323,Two Cities,2006,Off-Broadway,Howard Goodall,Goodall,"Goodall and Joanna Read
Trolls (movie musical) (2016) ( various artists)
",,https://en.wikipedia.org/wiki/Two_Cities_(musical)
1324,The Umbrellas of Cherbourg,1964,Musical film,Michel Legrand,Legrand,Jacques Demy,,https://en.wikipedia.org/wiki/The_Umbrellas_of_Cherbourg
1325,The Unsinkable Molly Brown,1960,Broadway,Meredith Willson,Willson,Richard Morris,,https://en.wikipedia.org/wiki/The_Unsinkable_Molly_Brown_(musical)
1326,Unwritten Rules,2007,Off-Broadway,Danny Abosch,Abosch,Abosch and Tommy Nolan,,
1327,Urinetown: The Musical,2001,GCIT,Mark Hollmann,Hollman and Greg Kotis,Kotis,,https://en.wikipedia.org/wiki/Urinetown
1328,Urban Cowboy,2003,Broadway,Jason Robert Brown and Jeff Blumenkrantz,Robert Brown and Blumenkrantz,Aaron Latham and Phillip Oesterman,,https://en.wikipedia.org/wiki/Urban_Cowboy_(musical)
1329,The Utter Glory of Morrissey Hall,1979,Broadway,Clark Gesner,Gesner,Gesner and Nagle Jackson,,https://en.wikipedia.org/wiki/The_Utter_Glory_of_Morrissey_Hall
1330,The Versailles Necklace,2008,Off-Broadway,Ben Ratskoff,Jeff Dennhardt,Dennhardt and Ratskoff,,
1331,"Very Good, Eddie",1915,Broadway,Jerome Kern,Schuyler Green and Herbert Reynolds,Philip Bartholomae and Guy Bolton,,https://en.wikipedia.org/wiki/Very_Good _Eddie
1332,A Very Merry Unauthorized Children's Scientology Pageant,2003,Off-Off-Broadway,Kyle Jarrow,Jarrow,Jarrow,,https://en.wikipedia.org/wiki/A_Very_Merry_Unauthorized_Children%27s_Scientology_Pageant
1333,Very Warm for May,1939,Broadway,Jerome Kern,Oscar Hammerstein II,Hammerstein II,"Notable song: ""All the Things You Are"".",https://en.wikipedia.org/wiki/Very_Warm_for_May
1334,"Victor/Victoria

+ film (1982)

",1995,Broadway,Henry Mancini and Frank Wildhorn,Leslie Bricusse and Wildhorn,Blake Edwards,Adapted from the 1982 film.,https://en.wikipedia.org/wiki/Victor/Victoria_(musical)
1335,The Visit,2001,Broadway,John Kander,Fred Ebb,Terrence McNally,Broadway 2015,
1336,Violet,2014,Broadway,Jeanine Tesori,Brian Crawley,Crawley,,https://en.wikipedia.org/wiki/Violet_(musical)
1337,Vivir Intentando,2003,Musical film,Fernando López Rossi and Diego Grimblat,López Rossi and Grimblat,"Carolina Hughes, Alejandro Sapognikoff and Tomás Yankelevich",,https://en.wikipedia.org/wiki/Vivir_Intentando
1338,Wait a Minim!,1964,West End revue,Jeremy Taylor,Taylor,Leon Gluckman,,https://en.wikipedia.org/wiki/Wait_a_Minim!
1339,Waitress,2015,Broadway,Sara Bareilles,Sara Bareilles,Jessie Nelson,,https://en.wikipedia.org/wiki/Waitress_(musical)
1340,Walk a Little Faster,1932,Broadway revue,Vernon Duke,E. Y. Harburg,S. J. Perelman and Robert MacGunigle,,https://en.wikipedia.org/wiki/Walk_a_Little_Faster
1341,Walking Happy,1966,Broadway,Jimmy Van Heusen,Sammy Cahn,Roger O. Hirson and Ketti Frings,,https://en.wikipedia.org/wiki/Walking_Happy
1342,Walmartopia,2005,Off-Broadway,Andrew Rohn,Rohn,Catherine Capellaro,,https://en.wikipedia.org/wiki/Walmartopia
1343,We Will Rock You,2002,West End Jukebox musical,Queen,Queen and Ben Elton,Elton,,https://en.wikipedia.org/wiki/We_Will_Rock_You_(musical)
1344,The Wedding Singer,2006,Broadway,Matthew Sklar,Chad Beguelin,Beguelin and Tim Herlihy,,https://en.wikipedia.org/wiki/The_Wedding_Singer_(musical)
1345,Welcome to the Voice,2000,Off-Off-Broadway,Steve Nieve,Muriel Teodori,Teodori,,https://en.wikipedia.org/wiki/Welcome_to_the_Voice
1346,The Well of Romance,1930,Broadway,H. Maurice Jacquet,Preston Sturges,Sturges,,https://en.wikipedia.org/wiki/The_Well_of_Romance
1347,Were the World Mine,2008,Musical film,Jessica Fogle,Fogle,Tom Gustafson and Cory James Krueckeberg,,https://en.wikipedia.org/wiki/Were_the_World_Mine
1348,"West Side Story

+ film (1961)

",1957,Broadway,Leonard Bernstein,Stephen Sondheim,Arthur Laurents,"Notable songs: ""Tonight Quintet"", ""America"" and ""Somewhere"".",https://en.wikipedia.org/wiki/West_Side_Story
1349,Wetion,2013,Canadian Musical,James Allan Krause,Krause,Wetion,"Notable songs: ""Eve Ada, Ada Eve"" and ""We are Where We've Been"".",
1350,What Makes Sammy Run?,1964,Broadway,Ervin Drake and Budd Schulberg,Drake and Schulberg,Stuart Schulberg,"Notable song: ""A Room Without Windows"".",https://en.wikipedia.org/wiki/What_Makes_Sammy_Run%3F
1351,Where's Charley?,1948,Broadway,Frank Loesser,Loesser,George Abbott,"Notable song: ""Once in Love with Amy"".",https://en.wikipedia.org/wiki/Where%27s_Charley%3F
1352,Whistle Down the Wind,1998,West End,Andrew Lloyd Webber,Jim Steinman,"Patricia Knop, Lloyd Webber and Gale Edwards",,https://en.wikipedia.org/wiki/Whistle_Down_the_Wind_(1996_musical)
1353,White Christmas,2004,Off-Broadway,Irving Berlin,Berlin,David Ives and Paul Blake,,https://en.wikipedia.org/wiki/White_Christmas_(musical)
1354,Whoop Up,1958,Broadway,Mark Charlap,Norman Gimbel,Cy Feuer and Ernest Martin,,
1355,Whoopee!,1928,Broadway,Walter Donaldson,Gus Kahn,William Anthony McGuire,"Notable song: ""Makin' Whoopee"".",https://en.wikipedia.org/wiki/Whoopee!
1356,The Who's Tommy,1993,Broadway,Pete Townshend,Townshend,Townshend and Des McAnuff,"Notable song: ""Pinball Wizard"".",https://en.wikipedia.org/wiki/The_Who%27s_Tommy
1357,Wicked,2003,Broadway,Stephen Schwartz,Schwartz,Winnie Holzman,"Notable songs: ""Popular"", ""For Good"" and ""Defying Gravity""",https://en.wikipedia.org/wiki/Wicked_(musical)
1358,Wildcat,1960,Broadway,Cy Coleman,Carolyn Leigh,N. Richard Nash,,https://en.wikipedia.org/wiki/Wildcat_(musical)
1359,The Wild Party,2000,Off-Broadway,Andrew Lippa,Lippa,Lippa,,https://en.wikipedia.org/wiki/The_Wild_Party_(Lippa_musical)
1360,The Wild Party,2000,Broadway,Michael John LaChiusa,LaChiusa,LaChiusa,,https://en.wikipedia.org/wiki/The_Wild_Party_(LaChiusa_musical)
1361,"Wild, Wild Women",1982,West End,Nola York,Michael Richmond,Michael Richmond,,
1362,The Will Rogers Follies,1991,Broadway,Cy Coleman,Betty Comden and Adolph Green,Comden and Green,,https://en.wikipedia.org/wiki/The_Will_Rogers_Follies
1363,Willy Wonka & the Chocolate Factory,1971,Musical film,Leslie Bricusse and Anthony Newley,Bricusse and Newley,Roald Dahl,"Notable songs: ""The Candy Man"" and ""Pure Imagination"".",https://en.wikipedia.org/wiki/Willy_Wonka_%26_the_Chocolate_Factory
1364,Willy Wonka,2004,Off-Off-Broadway,Leslie Bricusse and Anthony Newley,Bricusse and Newley,Bricusse and Tim McDonald,,https://en.wikipedia.org/wiki/Roald_Dahl%27s_Willy_Wonka_(play)
1365,Willy Wonka Junior,2004,Off-Off-Broadway,Leslie Bricusse and Anthony Newley,Bricusse and Newley,Bricusse and Tim McDonald,,https://en.wikipedia.org/wiki/Roald_Dahl%27s_Willy_Wonka_(play)
1366,The Wind in the Willows,1986,Broadway,William Perry,Roger McGough and William Perry,Jane Iredale,,https://en.wikipedia.org/wiki/The_Wind_in_the_Willows
