883,Little by Little,1999,Off-Broadway,Annette Jolles and Greenfield,,https://en.wikipedia.org/wiki/Little_by_Little_(musical)
884,Little Fish,2003,Off-Broadway,LaChiusa,,https://en.wikipedia.org/wiki/Little_Fish_(musical)
885,Little Ham,1987,Off-Broadway,Dan Owens,,
886,Little Johnny Jones,1904,Broadway,Cohan,,https://en.wikipedia.org/wiki/Little_Johnny_Jones
887,Little Mary Sunshine,1959,Off-Broadway,Besoyan,,https://en.wikipedia.org/wiki/Little_Mary_Sunshine
888,Little Me,1962,Broadway,Neil Simon,,https://en.wikipedia.org/wiki/Little_Me_(musical)
889,"The Little Mermaid

+ film (1989)

",2008,Broadway,Doug Wright,"Based on the film of the same name. Notable songs: ""Part of Your World"", ""Kiss the Girl"" and ""Under the Sea"".",https://en.wikipedia.org/wiki/The_Little_Mermaid_(musical)
890,Little Miss Sunshine,2013,Off-Broadway,James Lapine,Based on the film of the same name.,https://en.wikipedia.org/wiki/Little_Miss_Sunshine_(musical)
891,Little Nemo: Adventures in Slumberland,1993,Musical Animated film,Chris Columbus and Richard Outten,,https://en.wikipedia.org/wiki/Little_Nemo:_Adventures_in_Slumberland
892,A Little Night Music,1973,Broadway,Hugh Wheeler,"Notable song: ""Send in the Clowns"".",https://en.wikipedia.org/wiki/A_Little_Night_Music
893,"Little Shop of Horrors

+ film (1986)

",1982,Broadway,Ashman,"Notable songs: ""Suddenly, Seymour"" and ""Somewhere That's Green"".",https://en.wikipedia.org/wiki/Little_Shop_of_Horrors_(musical)
894,Little Tramp,1995,Off-Off-Broadway,Pomeranz and Steven David Horwich,,https://en.wikipedia.org/wiki/Little_Tramp
895,Little Women,2005,Broadway,Allan Knee,"Notable song: ""Astonishing"".",https://en.wikipedia.org/wiki/Little_Women_(musical)
896,Lizzie the Musical,2009,American musical,Maner,"Focuses on the involvement of Lizzie Borden in the axe murders of her father and stepmother, for which she was tried and acquitted, in 1892.",
897,Lock Up Your Daughters,1959,West End,Bernard Miles,,https://en.wikipedia.org/wiki/Lock_Up_Your_Daughters_(musical)
898,London Calling!,1923,West End revue,André Charlot,,https://en.wikipedia.org/wiki/London_Calling!
899,London Road,2011,Royal National Theatre,Blythe,,https://en.wikipedia.org/wiki/London_Road_(musical)
900,Lone Star Love,2004,Off-Broadway,John L. Haber and Robert Horn,,https://en.wikipedia.org/wiki/Lone_Star_Love
901,Look to the Lilies,1970,Broadway,Leonard Spigelgass,,https://en.wikipedia.org/wiki/Look_to_the_Lilies
902,The Lord of the Rings,2007,West End,Warchus and McKenna,Based on the books by J. R. R. Tolkien.,https://en.wikipedia.org/wiki/Lord_of_the_Rings_(musical)
903,Loserville,2012,West End,,Based on the Son of Dork album Welcome to Loserville.,https://en.wikipedia.org/wiki/Loserville
904,"Lost in the Stars

+ film (1974)

",1949,Broadway,Anderson,,https://en.wikipedia.org/wiki/Lost_in_the_Stars
905,"Louisiana Purchase

+ film (1941)

",1940,Broadway,Morrie Ryskind,,https://en.wikipedia.org/wiki/Louisiana_Purchase_(musical)
906,Love! at the Cafe!,1993,Off-Broadway,Conant,,
907,Love from Judy,1952,West End,Eric Maschwitz and Jean Webster,,
908,"Love, Janis",2001,Off-Broadway revue,N/A,,https://en.wikipedia.org/wiki/Love _Janis
909,Love Life,1948,Broadway,Lerner,,https://en.wikipedia.org/wiki/Love_Life_(musical)
910,LoveMusik,2007,Broadway,Alfred Uhry,,https://en.wikipedia.org/wiki/LoveMusik
911,Love Never Dies,2010,West End,Ben Elton,Sequel to the Lloyd Webber musical The Phantom of the Opera.,https://en.wikipedia.org/wiki/Love_Never_Dies_(musical)
912,The Love Note,2009,Curry College Theatre,,,https://en.wikipedia.org/w/index.php?title=The_Love_Note&action=edit&redlink=1
913,Love Story,2010,West End,Clark,,https://en.wikipedia.org/wiki/Love_Story_(musical)
914,Lucky Stiff,1988,Off-Broadway,Ahrens,Based on a novel by Mike Butterworth.,https://en.wikipedia.org/wiki/Lucky_Stiff
915,Ludwig II,2000,German musical,Barbarino,,https://en.wikipedia.org/wiki/Ludwig_II_(musical)
916,Lust 'n Rust,2001,Off-Off-Broadway,"Haney, Kimball and Stratton",,https://en.wikipedia.org/wiki/Lust_%27n_Rust
917,Mack & Mabel,1974,Broadway,Michael Stewart,,https://en.wikipedia.org/wiki/Mack_%26_Mabel
918,The Mad Show,1966,Off-Broadway,Larry Siegel and Stan Hart,,https://en.wikipedia.org/wiki/The_Mad_Show
919,The Madwoman of Central Park West,1979,Broadway Awesome,Arthur Laurents and Phyllis Newman,,https://en.wikipedia.org/wiki/The_Madwoman_of_Central_Park_West
920,Made in Dagenham,2014,West End,Richard Bean,Based on the film of the same name,https://en.wikipedia.org/wiki/Made_in_Dagenham_(musical)
921,Maggie May,1964,West End,Alun Owen,,https://en.wikipedia.org/wiki/Maggie_May_(musical)
922,The Magic Mrs. Piggle Wiggle,2001,Off-Off-Broadway,Henry,,https://en.wikipedia.org/wiki/The_Magic_Mrs._Piggle_Wiggle
923,The Magic of Lassie,1978,Musical film,"Sherman, Sherman and Jean Holloway",,https://en.wikipedia.org/wiki/The_Magic_of_Lassie
924,The Maid of the Mountains,1917,West End,Frederick Lonsdale,,https://en.wikipedia.org/wiki/The_Maid_of_the_Mountains
925,Make a Wish,1951,Broadway,Preston Sturges,,https://en.wikipedia.org/wiki/Make_a_Wish_(musical)
926,Make Me a Song,2007,Off-Broadway revue,N/A,,https://en.wikipedia.org/wiki/Make_Me_a_Song_(musical)
927,Making Tracks,1999,Off-Broadway,Welly Yang,,https://en.wikipedia.org/wiki/Making_Tracks
928,"Mame

+ film (1974)

",1966,Broadway,Jerome Lawrence and Robert E. Lee,"Notable songs: ""Mame"", ""We Need a Little Christmas"" and ""If He Walked Into My Life"".",https://en.wikipedia.org/wiki/Mame_(musical)
929,"Mamma Mia!

+ film (2008)

",1999,West End,Catherine Johnson,"Compiled from songs by ABBA. Notable songs: ""Dancing Queen"", ""Does Your Mother Know"", and ""Mamma Mia"".",https://en.wikipedia.org/wiki/Mamma_Mia!
930,Mam'zelle Champagne,1906,Broadway revue,Woolf,Noted for Harry K. Thaw murdering Stanford White during the opening night performance.,https://en.wikipedia.org/wiki/Mam%27zelle_Champagne
931,The Man from Snowy River: Arena Spectacular,2002,Australian musical,David Atkins and Ignatius Jones,,https://en.wikipedia.org/wiki/The_Man_from_Snowy_River:_Arena_Spectacular
932,Man of La Mancha,1965,Broadway,Dale Wasserman,"Notable song: ""The Impossible Dream"".",https://en.wikipedia.org/wiki/Man_of_La_Mancha
933,The Man With a Load of Mischief,1966,Off-Broadway,Tarver,,https://en.wikipedia.org/wiki/The_Man_With_a_Load_of_Mischief
934,The Many Adventures of Winnie the Pooh,1977,Musical Animated film,Various writers,,https://en.wikipedia.org/wiki/The_Many_Adventures_of_Winnie_the_Pooh
935,March of the Falsettos,1981,Off-Broadway,Finn,It would later be half of Falsettos.,https://en.wikipedia.org/wiki/March_of_the_Falsettos
936,Margie (Film),1946,Musical film,"F. Hugh Herbert, Ruth McKenney and Richard Bransten",,https://en.wikipedia.org/wiki/Margie_(film)
937,Marguerite,2008,West End,"Claude-Michel Schönberg, Boublil and Jonathan Kent",,https://en.wikipedia.org/wiki/Marguerite_(musical)
938,Marie Christine,1999,Broadway,LaChiusa,,https://en.wikipedia.org/wiki/Marie_Christine
939,Marinka,1945,Broadway,"Marion, Jr. and Karl Farkas",,https://en.wikipedia.org/wiki/Marinka_(operetta)
940,Marry Me a Little,1981,Off-Broadway revue,N/A,,https://en.wikipedia.org/wiki/Marry_Me_a_Little_(musical)
941,Martin Guerre,1997,West End,Schönberg and Boublil,,https://en.wikipedia.org/wiki/Martin_Guerre_(musical)
942,"Mary Poppins

+ film (1964)

",2004,West End,Julian Fellowes,"Based on the film of the same name. Notable songs: ""Chim-Chim-Cheree"" and ""Supercalifragilisticexpialidocious"".",https://en.wikipedia.org/wiki/Mary_Poppins_(musical)
943,Matador,1987,West End,Peter Jukes,"Notable song: ""A Boy from Nowhere"".",https://en.wikipedia.org/wiki/Matador_(English_musical)
944,Matilda the Musical,2011,West End,Dennis Kelly,Based on a children's novel (Matilda) by Roald Dahl. Had its Broadway premiere in 2013.,https://en.wikipedia.org/wiki/Matilda_the_Musical
945,Me and Juliet,1953,Broadway,Hammerstein,,https://en.wikipedia.org/wiki/Me_and_Juliet
946,Me and My Dick,2009,University of Michigan,"Matt Lang, Nick Lang, Brian Holden and Eric Kahn Gale",Performed by StarKid Productions.,https://en.wikipedia.org/wiki/Me_and_My_Dick
947,Me and My Girl,1937,West End,Furber and Rose,"Notable song: ""The Lambeth Walk"".",https://en.wikipedia.org/wiki/Me_and_My_Girl
948,Mean Girls,2017,Broadway,Tina Fey,Based on the 2004 film of the same name.,https://en.wikipedia.org/wiki/Mean_Girls_(musical)
949,"Meet Me in St. Louis

+ film (1944)

",1989,Broadway,Hugh Wheeler,"Based on the film of the same name. Notable song: ""Have Yourself a Merry Little Christmas"".",https://en.wikipedia.org/wiki/Meet_Me_in_St._Louis_(musical)
950,Meet Mister Future,2006,Off-Broadway,Korie,,
951,Meet the Feebles,1989,Musical film,Various writers,,https://en.wikipedia.org/wiki/Meet_the_Feebles
952,Mein Freund Bunbury,1964,East German musical,Helmut Bez and Jürgen Degenhardt,based on Oscar Wilde's The Importance of Being Earnest,
953,The Me Nobody Knows,1970,Broadway,"Robert H. Livingston, Herb Schapiro and Stephen M. Joseph",,https://en.wikipedia.org/wiki/The_Me_Nobody_Knows
954,Memphis,2009,Broadway,DiPietro,,https://en.wikipedia.org/wiki/Memphis_(musical)
955,Menopause The Musical,2001,Off-Off-Broadway,Linders,,https://en.wikipedia.org/wiki/Menopause_The_Musical
956,Merlin,1983,Broadway,Richard Levinson and William Link,,https://en.wikipedia.org/wiki/Merlin_(musical)
957,Merrily We Roll Along,1981,Broadway,George Furth,"Notable songs: ""Good Thing Going"" and ""Not a Day Goes By"".",https://en.wikipedia.org/wiki/Merrily_We_Roll_Along_(musical)
958,Metropolis,1989,West End,Hughes,Based on the 1927 movie.,https://en.wikipedia.org/wiki/Metropolis_(musical)
959,Mexican Hayride,1944,Broadway,Herbert Fields and Dorothy Fields,,https://en.wikipedia.org/wiki/Mexican_Hayride_(musical)
960,The Mighty Kong,1998,Musical film,William J. Keenan,,https://en.wikipedia.org/wiki/The_Mighty_Kong
961,Milk and Honey,1961,Broadway,Don Appell,,https://en.wikipedia.org/wiki/Milk_and_Honey_(musical)
962,Million Dollar Quartet,2010,Broadway,Colin Escott and Floyd Mutrux,,https://en.wikipedia.org/wiki/Million_Dollar_Quartet_(musical)
963,Minimum Wage,2007,Off-Broadway,Charlie LaGreca and Jeff LaGreca,"Notable songs:""All These Dreams"", ""Kooky, The Happy Burger Clown"" and ""Minimum Wage Theme""",
964,Miss 1917,1917,Broadway revue,Guy Bolton and P. G. Wodehouse,,https://en.wikipedia.org/wiki/Miss_1917
965,Miss Liberty,1949,Broadway,Robert E. Sherwood,,https://en.wikipedia.org/wiki/Miss_Liberty
966,Miss Saigon,1989,West End,Schönberg and Boublil,"Notable song: ""Last Night of the World"".",https://en.wikipedia.org/wiki/Miss_Saigon
967,Moby Dick,1992,West End,Longden,,https://en.wikipedia.org/wiki/Moby_Dick_(musical)
968,Monkey Business,2009,Off-Off-Broadway,McGhee,,https://en.wikipedia.org/w/index.php?title=Monkey_Business_(The_Musical)&action=edit&redlink=1
969,Moon Landing,2007,Off-Off-Broadway,Edwards,,https://en.wikipedia.org/wiki/Moon_Landing_(music_drama)
970,More Than You Deserve,1973,Off-Broadway,Michael Weller,,https://en.wikipedia.org/wiki/More_Than_You_Deserve
971,The Most Happy Fella,1956,Broadway,Loesser,"Notable song: ""Standin' on the Corner"".",https://en.wikipedia.org/wiki/The_Most_Happy_Fella
972,Moulin Rouge!,2001,Musical film,Baz Luhrmann and Craig Pearce,"Notable songs: ""Come What May"" and ""Elephant Love Medley"".",https://en.wikipedia.org/wiki/Moulin_Rouge!
973,Movin' Out,2002,Broadway,Joel,,https://en.wikipedia.org/wiki/Movin%27_Out_(musical)
974,Mozart!,1999,Austrian musical,Kunze,,https://en.wikipedia.org/wiki/Mozart!
975,"Mozart, l'opéra rock",2009,French musical,Dove Attia and François Chouquet,"Notable songs: ""Tatoue-moi"", ""Vivre à en crever"", ""L'Assasymphonie"", ""Le bien qui fait mal"", ""J'accuse mon père"" and ""C'est bientôt la fin"".",https://en.wikipedia.org/wiki/Mozart _l%27op%C3%A9ra_rock
976,Mr. Cinders,1929,West End,Grey and Newman,,https://en.wikipedia.org/wiki/Mr._Cinders
977,Mr. President,1962,Broadway,Howard Lindsay and Russel Crouse,,https://en.wikipedia.org/wiki/Mr._President_(musical)
978,Mrs Henderson Presents,2015,West End,Terry Johnson,Based on the film of the same name,https://en.wikipedia.org/wiki/Mrs_Henderson_Presents_(musical)
979,Mrs. Patterson,1954,Broadway,Charles Sebree and Greer Johnson,,
980,Mrs. Santa Claus,1996,Musical film,Mark Saltzman,Choreography by Rob Marshall,https://en.wikipedia.org/wiki/Mrs._Santa_Claus
981,Much Ado,1997,Off-West End,Taylor,,https://en.wikipedia.org/wiki/Much_Ado
982,Mr. Wonderful,1956,Broadway,Joseph Stein and Will Glickman,,https://en.wikipedia.org/wiki/Mr._Wonderful_(musical)
983,Mulan,1998,Musical film,Robert D. San Souci,,https://en.wikipedia.org/wiki/Mulan_(1998_film)
984,Mulan II,2004,Musical film,"Michael Lucker, Chris Parker, and Roger S. H. Schulman",,https://en.wikipedia.org/wiki/Mulan_II
985,The Muppet Movie,1979,Musical film,Jack Burns and Jerry Juhl,"Notable song: ""The Rainbow Connection""",https://en.wikipedia.org/wiki/The_Muppet_Movie
986,"The Music Man

+ film (1962)
+ film (2003)

",1957,Broadway,Willson and Franklin Lacey,"Notable song: ""Seventy-Six Trombones"".",https://en.wikipedia.org/wiki/The_Music_Man
987,Mutiny!,1985,West End,Crane,,
988,"My Fair Lady

+ film (1964)

",1956,Broadway,Lerner,"Notable songs: ""I've Grown Accustomed to Her Face"" and ""I Could Have Danced All Night"".",https://en.wikipedia.org/wiki/My_Fair_Lady
989,My Favorite Year,1992,Broadway,Joseph Dougherty,,https://en.wikipedia.org/wiki/My_Favorite_Year_(musical)
990,My Life With Albertine,2003,Off-Broadway,Nelson,,https://en.wikipedia.org/wiki/My_Life_With_Albertine
991,My Little Pony: The Movie,2017,Musical film,G. M. Berrow,"Based on the television series My Little Pony: Friendship Is Magic.
Notable songs: ""We Got This Together"", ""I'm The Friend You Need"", ""Time to Be Awesome"", ""One Small Thing"", ""Open Up Your Eyes"" and ""Rainbow"".",https://en.wikipedia.org/wiki/My_Little_Pony:_The_Movie_(2017_film)
992,My One and Only,1983,Broadway,Peter Stone and Timothy S. Mayer,A revised version of the Gershwins' 1927 musical Funny Face.,https://en.wikipedia.org/wiki/My_One_and_Only_(musical)
993,My Scary Girl,2008,South Korean musical,Kang,,https://en.wikipedia.org/wiki/My_Scary_Girl
994,My Son Pinocchio,2006,Kansas City,David Stern,"A retelling of the classic tale of Pinocchio, told from the perspective of his maker and father Geppetto",https://en.wikipedia.org/wiki/My_Son_Pinocchio
995,The Mystery of Edwin Drood,1985,Broadway,Holmes,"Notable song ""The Writing on the Wall"".",https://en.wikipedia.org/wiki/Drood
996,Napoleon,2000,Canadian musical,Williams and Sabiston,,https://en.wikipedia.org/wiki/Napoleon_(musical)
997,Narnia,1985,Off-Off-Broadway,Jules Tasca,,
998,"Natasha, Pierre & The Great Comet of 1812",2012,Off-Broadway,,"Electropop opera, Based on Leo Tolstoy's War & Peace",https://en.wikipedia.org/wiki/Natasha _Pierre_%26_The_Great_Comet_of_1812
999,Ned Kelly,1970,Musical film,Ian Jones and Tony Richardson,,https://en.wikipedia.org/wiki/Ned_Kelly_(1970_film)
1000,"Netru, Indru, Naalai",2006,Indian musical,Rahman,,https://en.wikipedia.org/wiki/Netru _Indru _Naalai
1001,Never Forget,2008,West End,Guy Jones and Ed Curtis,,https://en.wikipedia.org/wiki/Never_Forget_(musical)
1002,Never Gonna Dance,2003,Broadway,Jeffrey Hatcher,Based on the 1936 RKO film Swing Time.,https://en.wikipedia.org/wiki/Never_Gonna_Dance
1003,New Faces of 1952,1952,Broadway revue,N/A,,https://en.wikipedia.org/wiki/New_Faces_of_1952
1004,New Girl in Town,1957,Broadway,George Abbott,,https://en.wikipedia.org/wiki/New_Girl_in_Town
1005,Newsical,2004,Off-Broadway,Crom,,https://en.wikipedia.org/wiki/Newsical
1006,"Newsies

+ film (1992)
+ film (2017)

",2012,Broadway,Harvey Fierstein,Based on the film of the same name.,https://en.wikipedia.org/wiki/Newsies_(musical)
1007,Next to Normal,2009,Broadway,Yorkey,,https://en.wikipedia.org/wiki/Next_to_Normal
1008,Nightingale,1982,Off-West End,Strouse,,https://en.wikipedia.org/wiki/Nightingale_(musical)
1009,The Nightmare Before Christmas,1993,Musical film,Caroline Thompson and Michael McDowell,Notable songs: What's This? This is Halloween and Making Christmas.,https://en.wikipedia.org/wiki/The_Nightmare_Before_Christmas
1010,"Nine

+ film (2009)

",1982,Broadway,Arthur Kopit,,https://en.wikipedia.org/wiki/Nine_(musical)
1011,Nord-Ost,2001,Russian musical,Veniamin Kaverin,,https://en.wikipedia.org/wiki/Nord-Ost
1012,"No, No, Nanette",1925,Broadway,Harbach and Frank Mandel,"Notable songs: ""Tea for Two"" and ""I Want to Be Happy"".",https://en.wikipedia.org/wiki/No _No _Nanette
1013,Nosferatu the Vampire,1994,Off-Off-Broadway,Taylor,,https://en.wikipedia.org/wiki/Nosferatu_The_Vampire_(musical)
1014,Now. Here. This.,2012,Off-Broadway,Hunter Bell and Susan Blackwell,,https://en.wikipedia.org/wiki/Now._Here._This.
1015,Now Is the Time for All Good Men,1967,Off-Broadway,Cryer,,https://en.wikipedia.org/wiki/Now_Is_the_Time_for_All_Good_Men
1016,Notre-Dame de Paris,1998,French musical,Plamondon,"Notable songs: ""Les temps des cathedrales"", ""Belle"" and ""Vivre"".",https://en.wikipedia.org/wiki/Notre-Dame_de_Paris_(musical)
1017,No Strings,1962,Broadway,Samuel A. Taylor,,https://en.wikipedia.org/wiki/No_Strings
1018,Nunsense,1985,Off-Broadway,Goggin,,https://en.wikipedia.org/wiki/Nunsense
1019,Nymph Errant,1933,West End,Romney Brent,,https://en.wikipedia.org/wiki/Nymph_Errant
1020,O Marry Me!,1961,Off-Broadway,Pergament,,
1021,O Say Can You See!,1962,Off-Broadway,Conklin and Miller,,
1022,O Pioneers!,2001,Off-Broadway,Robert Sickinger,,
1023,Of Thee I Sing,1931,Broadway,George S. Kaufman and Morrie Ryskind,"Notable song: ""Love is Sweeping the Country"".",https://en.wikipedia.org/wiki/Of_Thee_I_Sing
1024,Of V We Sing,1942,Broadway revue,"Sam Locke, Mel Tolkin and Al Geto",,
1025,"Oh, Boy!",1917,Broadway,Bolton Wodehouse,"Notable song: ""Till the Clouds Roll By"".",https://en.wikipedia.org/wiki/Oh _Boy!_(musical)
1026,"Oh, Captain!",1958,Broadway,Al Morgan and José Ferrer,,https://en.wikipedia.org/wiki/Oh _Captain!
1027,"Oh, Kay!",1926,Broadway,Guy Bolton and P. G. Wodehouse,"Notable song: ""Someone to Watch Over Me"".",https://en.wikipedia.org/wiki/Oh _Kay!
1028,"Oh, What a Lovely War!

+ film (1969)

",1963,West End,Joan Littlewood and Theatre Workshop,,https://en.wikipedia.org/wiki/Oh _What_a_Lovely_War!
1029,Oil City Symphony,1987,Off-Broadway,"Mike Craver, Mark Hardwick, Debra Monk and Mary Murfitt",,https://en.wikipedia.org/wiki/Oil_City_Symphony
1030,"Oklahoma!

+ film (1955)

",1943,Broadway,Hammerstein,"Notable songs: ""Oh, What a Beautiful Mornin'"", ""Oklahoma!"" and ""People Will Say We're in Love"".",https://en.wikipedia.org/wiki/Oklahoma!
1031,"Oliver!

+ film (1968)

",1960,West End,Bart,"Notable songs: ""Consider Yourself"", ""Where is Love?"", ""As Long As He Needs Me"" and ""Food, Glorious Food"".",https://en.wikipedia.org/wiki/Oliver!
1032,Oliver & Company,1988,Musical film,"Jim Cox, Tim Disney and James Mangold",,https://en.wikipedia.org/wiki/Oliver_%26_Company
1033,Olympus on My Mind,1986,Off-Broadway,Harman,,https://en.wikipedia.org/wiki/Olympus_on_My_Mind
1034,"On a Clear Day You Can See Forever

+ film (1970)

",1965,Broadway,Lerner,,https://en.wikipedia.org/wiki/On_a_Clear_Day_You_Can_See_Forever
1035,On the Level,1966,West End,Ronald Millar,,
1036,On the Record,2004,US Tour,N/A,,https://en.wikipedia.org/wiki/On_the_Record_(musical)
1037,"On the Town

+ film (1949)

",1944,Broadway,Comden and Green,"Notable song: ""New York, New York"".",https://en.wikipedia.org/wiki/On_the_Town_(musical)
1038,On the Twentieth Century,1978,Broadway,Comden and Green,,https://en.wikipedia.org/wiki/On_the_Twentieth_Century
1039,On Your Toes,1936,Broadway,"Rodgers, Hart and George Abbott",,https://en.wikipedia.org/wiki/On_Your_Toes
1040,"Once

+ film (2006)

",2012,Broadway,Enda Walsh,"Notable song: ""Falling Slowly"".",https://en.wikipedia.org/wiki/Once_(musical)
1041,Once on This Island,1990,Broadway,Ahrens,,https://en.wikipedia.org/wiki/Once_on_This_Island
1042,Once Upon a Mattress,1959,Off-Broadway,"Jay Thompson, Barer and Dean Fuller",,https://en.wikipedia.org/wiki/Once_Upon_a_Mattress
1043,Once Upon a Time at the Adelphi,2008,British Musical,Davis and Wilmott,,https://en.wikipedia.org/wiki/Once_Upon_a_Time_at_the_Adelphi
1044,One and One,1978,Off-Broadway,Fred Bennett and O'Donnell,,https://en.wikipedia.org/wiki/One_and_One_(musical)
1045,One Touch of Venus,1943,Broadway,S. J. Perelman and Nash,"Notable song: ""Speak Low"".",https://en.wikipedia.org/wiki/One_Touch_of_Venus
1046,"The One and Only, Genuine, Original Family Band",1968,Musical film,Lowell S. Hawley,,https://en.wikipedia.org/wiki/The_One_and_Only _Genuine _Original_Family_Band
1047,Ordinary Days,2009,Off-Broadway,Gwon,,https://en.wikipedia.org/wiki/Ordinary_Days
1048,Our House,2002,West End,Tim Firth,,https://en.wikipedia.org/wiki/Our_House_(musical)
1049,Only the Lonely - The Roy Orbison Story,1995,Off-Broadway,N/A,,
1050,Our Miss Gibbs,1909,West End,Cryptos and James T. Tanner,,https://en.wikipedia.org/wiki/Our_Miss_Gibbs
1051,Out of This World,1950,Broadway,Dwight Taylor and Reginald Lawrence,,https://en.wikipedia.org/wiki/Out_of_This_World_(musical)
1052,Over Here!,1974,Broadway,Will Holt,,https://en.wikipedia.org/wiki/Over_Here!
1053,Pacific 1860,1946,West End,Coward,,https://en.wikipedia.org/wiki/Pacific_1860
1054,Pacific Overtures,1976,Broadway,John Weidman,,https://en.wikipedia.org/wiki/Pacific_Overtures
1055,"Paint Your Wagon

+ film (1969)

",1951,Broadway,Lerner,"Notable song: ""Wand'rin' Star"".",https://en.wikipedia.org/wiki/Paint_Your_Wagon_(musical)
1056,"The Pajama Game

+ film (1957)

",1954,Broadway,George Abbott and Richard Bissell,"Notable songs: ""Steam Heat"" and ""Hernando's Hideaway"".",https://en.wikipedia.org/wiki/The_Pajama_Game
1057,"Pal Joey

+ film (1957)

",1940,Broadway,John O'Hara,"Notable song: ""Bewitched, Bothered and Bewildered"".",https://en.wikipedia.org/wiki/Pal_Joey_(musical)
1058,Panama Hattie,1940,Broadway,Herbert Fields and B. G. DeSylva,,https://en.wikipedia.org/wiki/Panama_Hattie
1059,Parade,1998,Broadway,Alfred Uhry,,https://en.wikipedia.org/wiki/Parade_(musical)
1060,Paramour,2016,Broadway,Philippe Decouflé,,https://en.wikipedia.org/wiki/Paramour_(Cirque_du_Soleil)
1061,Paris,1928,Broadway,Martin Brown,,https://en.wikipedia.org/wiki/Paris_(1928_musical)
1062,Paris,2003,Australian musical,English and MacKay,,https://en.wikipedia.org/wiki/Paris_(2003_musical)
1063,Passing Strange,2008,Broadway,Stew,,https://en.wikipedia.org/wiki/Passing_Strange
1064,Passion,1994,Broadway,James Lapine,,https://en.wikipedia.org/wiki/Passion_(musical)
1065,The Passion Flower Hotel,1965,West End,Wolf Mankowitz,,https://en.wikipedia.org/wiki/The_Passion_Flower_Hotel
1066,"Pegados, El Musical",2010,Spanish musical,Gonzalez,,
1067,Perchance to Dream,1945,West End,Novello,,https://en.wikipedia.org/wiki/Perchance_to_Dream_(musical)
1068,Pennies from Heaven,1981,Musical film,Dennis Potter,,https://en.wikipedia.org/wiki/Pennies_from_Heaven_(1981_film)
1069,The Perfect City,2014,Off-Off-West End,Andrew Miller,,https://en.wikipedia.org/wiki/The_Perfect_City
1070,Perfect Harmony,2010,Off-Broadway,Andrew Grosso & The Essentials,,https://en.wikipedia.org/wiki/Perfect_Harmony_(musical)
1071,The Perils of Pauline,1947,Musical film,P.J. Wolfson and Frank Butler,,https://en.wikipedia.org/wiki/The_Perils_of_Pauline_(1947_film)
1072,Le Petit Prince,2002,French musical,Cocciante,,https://en.wikipedia.org/wiki/The_Little_Prince
1073,Peter Pan: A Musical Adventure,1996,Danish musical,Willis Hall,,https://en.wikipedia.org/wiki/Peter_Pan:_A_Musical_Adventure
1074,Peter Pan,1950,Broadway,J. M. Barrie,,https://en.wikipedia.org/wiki/Peter_Pan_(1950_musical)
1075,Peter Pan,1953,Musical Animated film,Various writers,,https://en.wikipedia.org/wiki/Peter_Pan_(1953_film)
1076,Peter Pan,1954,Broadway,J. M. Barrie,,https://en.wikipedia.org/wiki/Peter_Pan_(1954_musical)
1077,Pete's Dragon,1977,Musical Animated film,Malcolm Marmorstein,"Notable song: ""Candle on the Water"".",https://en.wikipedia.org/wiki/Pete%27s_Dragon
1078,Phantom of the Opera,1976,West End,Hill,,https://en.wikipedia.org/wiki/Phantom_of_the_Opera_(1976_musical)
1079,"The Phantom of the Opera

+ film (2004)

",1986,West End,Lloyd Webber and Richard Stilgoe,"Notable songs: ""The Phantom of the Opera"" and ""The Music of the Night"".",https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1986_musical)
1080,The Phantom Tollbooth,1995,Off-Broadway,Norton Juster and Harnick,,https://en.wikipedia.org/wiki/The_Phantom_Tollbooth
1081,Phi-Phi,1918,French musical,Willemetz and Solar,,https://en.wikipedia.org/wiki/Phi-Phi
1082,Pickwick,1963,West End,Wolf Mankowitz,,https://en.wikipedia.org/wiki/Pickwick_(musical)
1083,Pieces of Eight,1985,Off-West End,Michael Stewart and Mark Bramble,,https://en.wikipedia.org/wiki/Pieces_of_Eight_(1985_musical)
1084,Pink Floyd The Wall,1982,Musical film,Roger Waters,,https://en.wikipedia.org/wiki/Pink_Floyd_%E2%80%93_The_Wall
1085,Pinocchio,1940,Musical Animated film,Various writers,"Notable song: ""When You Wish Upon a Star"".",https://en.wikipedia.org/wiki/Pinocchio_(1940_film)
1086,Pins and Needles,1937,Broadway revue,Various writers,,https://en.wikipedia.org/wiki/Pins_and_Needles
1087,Pipe Dream,1955,Broadway,Hammerstein,,https://en.wikipedia.org/wiki/Pipe_Dream_(musical)
1088,Pippin,1972,Broadway,Roger O. Hirson,,https://en.wikipedia.org/wiki/Pippin_(musical)
1089,The Pirate Queen,2007,Broadway,"Schönberg, Boublil and Maltby, Jr.","Notable song: ""Woman"".",https://en.wikipedia.org/wiki/The_Pirate_Queen
1090,The Pirates of Penzance,1879,Fifth Avenue Theatre,,"Notable song: ""I am the very model of a modern Major-General"".",https://en.wikipedia.org/wiki/The_Pirates_of_Penzance
1091,Plain and Fancy,1955,Broadway,Joseph Stein and Will Glickman,,https://en.wikipedia.org/wiki/Plain_and_Fancy
1092,Platinum,1978,Broadway,Holt and Bruce Vilanch,,https://en.wikipedia.org/wiki/Platinum_(musical)
